249		
68	182	1
69	135	1
70	111	1
70	209	1
71	135	1
71	184	1
71	232	1
72	167	1
74	147	1
74	160	1
74	246	1
75	119	1
75	132	1
75	207	1
76	97	1
76	193	1
76	202	1
77	132	1
78	113	1
78	169	1
79	231	1
81	159	1
81	225	1
82	116	1
82	128	1
82	177	1
82	206	1
83	113	1
83	126	1
83	150	1
83	152	1
84	107	1
84	117	1
84	181	1
86	160	1
86	170	1
86	196	1
87	114	1
87	127	1
87	129	1
87	152	1
87	160	1
87	170	1
87	193	1
87	195	1
87	201	1
87	202	1
87	233	1
87	236	1
88	114	1
88	135	1
88	159	1
88	160	1
88	164	1
88	193	1
88	201	1
88	202	1
88	227	1
88	233	1
89	137	1
89	154	1
89	160	1
89	185	1
89	218	1
89	249	1
90	102	1
90	107	1
90	109	1
90	113	1
90	129	1
90	151	1
90	152	1
90	153	1
90	169	1
90	190	1
90	211	1
91	115	1
91	135	1
91	158	1
91	159	1
91	182	1
91	211	1
92	184	1
93	113	1
93	169	1
94	126	1
94	134	1
94	151	1
94	169	1
94	173	1
94	189	1
95	108	1
95	118	1
95	155	1
95	187	1
95	229	1
95	242	1
96	132	1
96	172	1
96	199	1
96	231	1
96	234	1
97	116	1
97	127	1
97	169	1
97	173	1
97	178	1
97	193	1
97	206	1
98	131	1
98	161	1
98	227	1
99	179	1
100	146	1
101	147	1
101	184	1
101	205	1
102	107	1
102	151	1
102	159	1
102	182	1
103	107	1
103	111	1
103	128	1
103	151	1
103	156	1
103	172	1
103	182	1
103	222	1
104	111	1
104	172	1
104	222	1
104	231	1
105	114	1
105	160	1
105	170	1
105	201	1
105	234	1
105	236	1
108	164	1
108	210	1
109	151	1
109	153	1
109	158	1
109	211	1
109	243	1
110	165	1
111	130	1
111	156	1
111	165	1
111	166	1
111	172	1
111	226	1
112	187	1
113	150	1
113	151	1
113	169	1
113	190	1
113	224	1
113	241	1
113	243	1
114	201	1
114	216	1
114	233	1
115	158	1
115	182	1
115	210	1
115	241	1
116	187	1
116	223	1
117	197	1
117	228	1
118	158	1
118	166	1
118	171	1
118	182	1
118	197	1
118	228	1
120	247	1
120	248	1
121	152	1
121	154	1
122	163	1
122	192	1
125	200	1
126	169	1
127	160	1
127	170	1
128	156	1
128	158	1
128	172	1
128	182	1
128	187	1
128	210	1
128	241	1
129	150	1
129	151	1
129	152	1
129	153	1
129	169	1
129	190	1
129	211	1
129	224	1
129	241	1
129	243	1
129	244	1
130	137	1
130	166	1
130	175	1
130	222	1
131	161	1
132	167	1
132	183	1
132	228	1
133	176	1
133	193	1
133	245	1
134	198	1
134	216	1
135	170	1
136	234	1
136	236	1
137	185	1
137	218	1
137	249	1
139	222	1
140	226	1
142	162	1
143	206	1
144	204	1
144	219	1
144	229	1
144	230	1
144	232	1
145	182	1
146	239	1
147	203	1
147	205	1
148	200	1
150	152	1
151	153	1
151	211	1
153	182	1
153	190	1
153	211	1
155	189	1
156	178	1
156	222	1
158	188	1
158	210	1
158	211	1
159	193	1
159	227	1
160	170	1
160	195	1
160	196	1
161	188	1
161	227	1
162	188	1
165	216	1
166	205	1
166	209	1
166	217	1
166	221	1
166	227	1
167	228	1
169	224	1
169	241	1
170	195	1
172	222	1
172	226	1
175	207	1
176	216	1
176	226	1
178	193	1
182	188	1
182	211	1
183	216	1
183	217	1
184	227	1
184	231	1
185	218	1
185	249	1
186	187	1
190	224	1
190	241	1
190	243	1
191	231	1
194	234	1
195	234	1
197	228	1
197	240	1
201	236	1
204	230	1
208	247	1
208	248	1
209	247	1
210	211	1
210	226	1
211	243	1
213	234	1
214	239	1
217	234	1
218	245	1
218	249	1
225	238	1
233	237	1
233	249	1
237	249	1
