332		
63	111	1
63	114	1
63	117	1
63	118	1
63	122	1
63	195	1
63	242	1
64	66	1
64	69	1
64	71	1
64	73	1
64	80	1
64	97	1
64	110	1
64	111	1
64	113	1
64	114	1
64	115	1
64	116	1
64	117	1
64	118	1
65	66	1
65	110	1
65	111	1
65	113	1
65	114	1
65	115	1
65	116	1
65	117	1
65	118	1
65	124	1
65	201	1
66	110	1
66	111	1
66	112	1
66	113	1
66	114	1
66	115	1
66	116	1
66	117	1
66	118	1
66	121	1
66	122	1
66	164	1
66	195	1
66	204	1
66	242	1
66	244	1
67	68	1
67	77	1
67	83	1
67	111	1
67	145	1
68	83	1
68	110	1
68	111	1
68	145	1
69	110	1
69	111	1
69	112	1
69	113	1
69	114	1
69	116	1
69	117	1
69	118	1
69	122	1
69	154	1
69	164	1
69	233	1
70	78	1
70	79	1
70	110	1
70	111	1
70	120	1
70	201	1
70	202	1
71	97	1
71	110	1
71	111	1
71	201	1
72	84	1
72	110	1
72	113	1
72	115	1
72	116	1
72	118	1
72	125	1
72	130	1
72	134	1
73	76	1
73	110	1
73	111	1
73	157	1
74	90	1
74	110	1
74	113	1
74	116	1
74	118	1
74	201	1
75	110	1
75	113	1
75	114	1
75	115	1
75	116	1
75	118	1
75	129	1
75	188	1
76	97	1
76	111	1
77	88	1
77	111	1
78	120	1
78	201	1
78	202	1
78	203	1
79	120	1
79	201	1
79	202	1
80	90	1
80	97	1
80	111	1
81	120	1
82	110	1
82	113	1
82	118	1
82	124	1
83	111	1
83	145	1
83	236	1
83	237	1
83	238	1
84	86	1
84	94	1
84	110	1
84	113	1
84	118	1
85	86	1
85	87	1
85	94	1
85	110	1
85	116	1
85	118	1
85	124	1
85	132	1
86	87	1
86	94	1
86	110	1
86	113	1
86	118	1
86	132	1
87	94	1
87	110	1
87	124	1
87	132	1
88	111	1
88	145	1
88	246	1
90	111	1
90	317	1
91	111	1
91	228	1
92	95	1
94	110	1
94	141	1
96	108	1
97	111	1
97	153	1
97	202	1
97	203	1
97	279	1
97	296	1
104	110	1
104	111	1
106	111	1
106	117	1
109	111	1
110	111	1
110	112	1
110	113	1
110	114	1
110	115	1
110	116	1
110	117	1
110	118	1
110	119	1
110	120	1
110	121	1
110	122	1
110	123	1
110	124	1
110	125	1
110	126	1
110	127	1
110	128	1
110	129	1
110	130	1
110	131	1
110	132	1
110	133	1
110	134	1
110	135	1
110	136	1
110	137	1
110	138	1
110	139	1
110	140	1
110	141	1
110	142	1
110	143	1
110	202	1
110	220	1
110	239	1
110	262	1
111	112	1
111	113	1
111	115	1
111	116	1
111	117	1
111	118	1
111	120	1
111	122	1
111	145	1
111	153	1
111	154	1
111	155	1
111	156	1
111	157	1
111	158	1
111	159	1
111	160	1
111	161	1
111	162	1
111	163	1
111	202	1
111	227	1
111	230	1
111	241	1
111	257	1
111	258	1
111	263	1
111	273	1
112	113	1
112	114	1
112	115	1
112	116	1
112	117	1
112	118	1
112	119	1
112	121	1
112	122	1
112	123	1
112	232	1
113	114	1
113	115	1
113	116	1
113	117	1
113	118	1
113	119	1
113	120	1
113	121	1
113	122	1
113	123	1
113	124	1
113	125	1
113	126	1
113	127	1
113	129	1
113	130	1
113	131	1
113	134	1
113	136	1
113	137	1
113	138	1
113	139	1
113	140	1
113	141	1
113	165	1
113	187	1
113	188	1
113	189	1
113	190	1
113	191	1
113	220	1
113	239	1
113	244	1
113	262	1
113	272	1
114	116	1
114	117	1
114	118	1
114	119	1
114	121	1
114	122	1
114	123	1
114	125	1
114	220	1
115	116	1
115	117	1
115	118	1
115	119	1
115	121	1
115	122	1
115	123	1
115	138	1
115	165	1
115	193	1
115	220	1
115	266	1
116	117	1
116	118	1
116	119	1
116	122	1
116	123	1
116	124	1
116	133	1
116	135	1
116	164	1
116	202	1
116	220	1
117	118	1
117	119	1
117	123	1
117	232	1
118	119	1
118	122	1
118	124	1
118	132	1
118	133	1
119	123	1
120	201	1
121	122	1
121	135	1
121	164	1
121	170	1
121	204	1
121	205	1
121	244	1
121	261	1
121	264	1
123	220	1
124	141	1
125	129	1
126	194	1
126	239	1
128	197	1
129	262	1
130	134	1
132	141	1
135	170	1
135	244	1
144	172	1
144	174	1
144	175	1
144	176	1
144	177	1
144	179	1
151	294	1
152	329	1
153	161	1
153	198	1
153	199	1
153	224	1
153	225	1
153	226	1
153	227	1
153	257	1
153	258	1
153	259	1
153	260	1
154	169	1
154	233	1
155	158	1
155	180	1
155	241	1
155	320	1
156	185	1
156	252	1
156	253	1
156	254	1
156	255	1
157	158	1
157	162	1
158	159	1
158	162	1
158	273	1
161	224	1
161	225	1
161	257	1
161	258	1
161	259	1
161	260	1
162	241	1
163	273	1
165	232	1
166	240	1
168	243	1
169	233	1
169	256	1
169	261	1
169	267	1
170	205	1
170	261	1
172	174	1
173	221	1
173	222	1
173	223	1
174	175	1
176	177	1
177	179	1
184	198	1
184	226	1
184	315	1
184	321	1
185	254	1
186	227	1
192	227	1
192	229	1
198	199	1
198	226	1
198	227	1
198	321	1
198	322	1
199	226	1
199	227	1
199	321	1
200	253	1
200	254	1
200	255	1
201	202	1
201	203	1
202	203	1
206	207	1
206	208	1
206	209	1
206	210	1
206	211	1
206	212	1
206	213	1
206	214	1
206	215	1
206	216	1
206	217	1
206	218	1
206	219	1
206	251	1
206	280	1
206	299	1
206	311	1
206	326	1
206	327	1
206	331	1
207	208	1
207	247	1
207	248	1
207	249	1
207	250	1
207	328	1
208	212	1
208	251	1
209	216	1
209	280	1
209	281	1
209	282	1
209	283	1
209	284	1
209	285	1
209	286	1
209	287	1
209	288	1
209	289	1
209	290	1
209	332	1
210	311	1
211	213	1
212	251	1
214	217	1
214	326	1
215	250	1
216	280	1
217	218	1
219	331	1
221	222	1
221	223	1
221	234	1
224	225	1
224	257	1
224	258	1
224	259	1
225	257	1
225	258	1
225	259	1
225	260	1
226	227	1
226	321	1
227	228	1
227	229	1
228	229	1
230	231	1
233	267	1
241	307	1
244	245	1
247	248	1
247	274	1
248	249	1
249	274	1
252	254	1
253	254	1
256	267	1
257	258	1
257	259	1
257	260	1
258	260	1
259	260	1
264	265	1
265	304	1
265	318	1
277	278	1
283	285	1
283	286	1
284	287	1
284	288	1
285	286	1
287	288	1
287	332	1
288	332	1
301	302	1
304	305	1
307	308	1
314	315	1
315	321	1
321	322	1
325	330	1
326	327	1
